<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query=" and Readable:true  group_administrators group_visualdata user_admin" detailed="libraries:(101) +viewasset:(true OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2013-11-18 23:56:53 -0500" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Tags:test577215 and Readable:true  library_109 library_108 library_105 group_visualdata group_administrators user_admin" detailed="keywords:(test577215) +viewasset:(true OR library_109 OR library_108 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-03-25 11:49:18 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="All Fields:2Page_PDF and Readable:true  library_109 library_108 library_105 group_visualdata group_administrators user_admin" detailed="description:(*2Page_PDF*) +viewasset:(true OR library_109 OR library_108 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-03-25 11:50:01 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="All Fields:Image_JPEG and Readable:true  library_109 library_108 library_105 group_visualdata group_administrators user_admin" detailed="description:(*Image_JPEG*) +viewasset:(true OR library_109 OR library_108 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-03-25 11:50:09 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="All Fields:Image_JPEG and Readable:true  library_109 library_108 library_105 group_visualdata group_administrators user_admin" detailed="description:(*Image_JPEG*) +viewasset:(true OR library_109 OR library_108 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-03-25 11:50:13 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Tags:test577215 and Readable:true  library_109 library_108 library_105 group_visualdata group_administrators user_admin" detailed="keywords:(test577215) +viewasset:(true OR library_109 OR library_108 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-03-25 11:50:16 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Tags:test577215 and Readable:true  library_109 library_108 library_105 group_visualdata group_administrators user_admin" detailed="keywords:(test577215) +viewasset:(true OR library_109 OR library_108 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-03-25 11:50:20 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Tags:test577215 and Readable:true  library_109 library_108 library_105 group_visualdata group_administrators user_admin" detailed="keywords:(test577215) +viewasset:(true OR library_109 OR library_108 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-03-25 11:50:23 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Tags:test577215 and Readable:true  library_109 library_108 library_105 group_visualdata group_administrators user_admin" detailed="keywords:(test577215) +viewasset:(true OR library_109 OR library_108 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-03-25 11:50:26 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Author:Mary and Readable:true  library_109 library_108 library_105 group_visualdata group_administrators user_admin" detailed="creator:(Mary*) +viewasset:(true OR library_109 OR library_108 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-03-25 11:50:34 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Tags:test577215 and Readable:true  library_109 library_110 library_108 library_105 group_visualdata group_administrators user_admin" detailed="keywords:(test577215) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-03-25 11:52:14 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1" sort="assetaddeddateDown" query="All Fields:mov and Readable:true  library_109 library_110 library_108 library_105 group_administrators group_visualdata user_admin" detailed="description:(*mov*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-03-28 11:41:15 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="All Fields:video and Readable:true  library_109 library_110 library_108 library_105 group_administrators group_visualdata user_admin" detailed="description:(*video*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-03-28 11:41:20 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="All Fields:mp4 and Readable:true  library_109 library_110 library_108 library_105 group_administrators group_visualdata user_admin" detailed="description:(*mp4*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-03-28 11:41:25 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1" sort="assetaddeddateDown" query="All Fields:shanti and Readable:true  library_109 library_110 library_108 library_105 group_administrators group_visualdata user_admin" detailed="description:(*shanti*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-02 15:57:00 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="5" sort="assetaddeddateDown" query="All Fields:baseball and Readable:true  library_109 library_110 library_108 library_105 group_administrators group_visualdata user_admin" detailed="description:(*baseball*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-04 16:10:32 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="11" sort="assetaddeddateDown" query="All Fields:Ford and Readable:true  library_109 library_110 library_108 library_105 group_administrators group_visualdata user_admin" detailed="description:(*Ford*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-04 16:11:21 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="5" sort="assetaddeddateDown" query="All Fields:baseba and Readable:true  library_109 library_110 library_108 library_105 group_administrators group_visualdata user_admin" detailed="description:(*baseba*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-04 16:12:07 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="8" sort="assetaddeddateDown" query="All Fields:hipo and Readable:true  library_109 library_110 library_108 library_105 group_administrators group_visualdata user_admin" detailed="description:(*hipo*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-04 16:17:41 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="All Fields:hipos and Readable:true  library_109 library_110 library_108 library_105 group_administrators group_visualdata user_admin" detailed="description:(*hipos*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-04 16:18:15 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="5" sort="assetaddeddateDown" query="All Fields:beach and Readable:true  library_109 library_110 library_108 library_105 group_administrators group_visualdata user_admin" detailed="description:(*beach*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-09 10:28:58 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Division:1397497090530 and Readable:true  library_109 library_110 library_108 library_107 library_105 group_administrators group_visualdata user_admin" detailed="division:(1397497090530) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-14 15:19:22 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Division:1397497090530 and Readable:true  library_109 library_110 library_108 library_107 library_105 group_administrators group_visualdata user_admin" detailed="division:(1397497090530) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-14 15:27:02 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Division:1397497090530 and Readable:true  library_109 library_110 library_108 library_107 library_105 group_administrators group_visualdata user_admin" detailed="division:(1397497090530) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-14 15:27:48 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Division:1397497090530 and Readable:true  library_109 library_110 library_108 library_107 library_105 group_administrators group_visualdata user_admin" detailed="division:(1397497090530) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-14 15:28:04 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Division:1397497090530 and Readable:true  library_109 library_110 library_108 library_107 library_105 group_administrators group_visualdata user_admin" detailed="division:(1397497090530) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-14 15:28:35 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Division:1397497090530 and Readable:true  library_109 library_110 library_108 library_107 library_105 group_administrators group_visualdata user_admin" detailed="division:(1397497090530) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-14 15:29:18 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1654" sort="assetaddeddateDown" query="Readable:true  library_109 library_110 library_108 library_107 library_105 group_administrators group_visualdata user_admin" detailed="viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-14 15:36:40 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Division:1397497090530 and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="division:(1397497090530) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-14 15:41:40 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1654" sort="assetaddeddateDown" query="Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-14 15:41:43 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="Division:1397497090530 and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="division:(1397497090530) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-14 15:41:52 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1395" sort="assetaddeddateDown" query="Readable:true  library_109 library_110 library_108 library_107 library_105 group_administrators group_visualdata user_admin and " detailed="viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_administrators OR group_visualdata OR user_admin) (assettype:(1336498509955)  OR assettype:(1336498377282))" catalogid="media/catalogs/public" date="2014-04-14 16:12:37 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1396" sort="assetaddeddateDown" query="Readable:true  library_109 library_110 library_108 library_107 library_105 group_administrators group_visualdata user_admin and " detailed="viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_administrators OR group_visualdata OR user_admin) (assettype:(1336498509955)  OR assettype:(1336498377282))" catalogid="media/catalogs/public" date="2014-04-15 13:02:34 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="All Fields:+assettype:123 and Readable:true  library_109 library_110 library_108 library_107 library_105 group_administrators group_visualdata user_admin" detailed="description:(*\+assettype\:123*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_administrators OR group_visualdata OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:05:19 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1" sort="assetaddeddateDown" query="All Fields:mpeg and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="description:(mpeg*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:26:54 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1655" sort="assetaddeddateDown" query="Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:27:33 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="All Fields:img and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="img +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:28:55 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1282" sort="assetaddeddateDown" query="All Fields:img* and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="img* +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:28:58 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1655" sort="assetaddeddateDown" query="All Fields:-img and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="-img +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:29:11 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="373" sort="assetaddeddateDown" query="All Fields:-IMG* and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="-IMG* +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:29:19 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="373" sort="assetaddeddateDown" query="All Fields:-IMG* and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="-IMG* +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:29:22 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1645" sort="assetaddeddateDown" query="All Fields:-glitter* and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="-glitter* +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:29:45 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="10" sort="assetaddeddateDown" query="All Fields:glitter and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="description:(*glitter*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:38:39 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="All Fields:!glitter and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="description:(*\!glitter*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:38:48 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="0" sort="assetaddeddateDown" query="All Fields:!glitter* and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="description:(*\!glitter\**) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:39:03 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1" sort="assetaddeddateDown" query="All Fields:+description:123 and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="+description:123 +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:47:01 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="16" sort="assetaddeddateDown" query="All Fields:123 and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="description:(*123*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:47:20 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="145" sort="assetaddeddateDown" query="All Fields:avi and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="description:(*avi*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:47:31 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="145" sort="assetaddeddateDown" query="All Fields:av and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="description:(*av*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:48:01 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="145" sort="assetaddeddateDown" query="All Fields:avi and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="description:(*avi*) +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:53:21 -0400" indexed="false"/>
<event operation="asset/search" user="admin" hits="1511" sort="assetaddeddateDown" query="All Fields:!avi and Readable:true  library_109 library_110 library_108 library_107 library_105 group_visualdata group_administrators user_admin" detailed="!avi +viewasset:(true OR library_109 OR library_110 OR library_108 OR library_107 OR library_105 OR group_visualdata OR group_administrators OR user_admin)" catalogid="media/catalogs/public" date="2014-04-15 13:53:32 -0400" indexed="false"/>
